"ABI" "Curso" "Turno" "Materia" "Conceito" "CPFEncrypted" "Posmateria" "StatusFinal" "TempoPermanencia"
"11907" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "469" 5 "FORMATURA" 8
"11908" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "469" 2 "FORMATURA" 8
"11909" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "469" 6 "FORMATURA" 8
"11910" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MS" "469" 3 "FORMATURA" 8
"11911" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "MATEMATICA 1" "MM" "36" 2 "NÃO FORMATURA" 4
"11912" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "Inconcluído" "36" 3 "NÃO FORMATURA" 4
"11913" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "Inconcluído" "36" 1 "NÃO FORMATURA" 4
"11914" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "Inconcluído" "36" 1 "NÃO FORMATURA" 4
"11915" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "Inconcluído" "52" 2 "NÃO FORMATURA" 4
"11916" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "Inconcluído" "52" 3 "NÃO FORMATURA" 4
"11917" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PROBABILIDADE E ESTATISTICA" "Inconcluído" "52" 2 "NÃO FORMATURA" 4
"11918" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "Inconcluído" "52" 1 "NÃO FORMATURA" 4
"11919" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "52" 2 "NÃO FORMATURA" 4
"11920" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1 - SEMI - PRESENCIAL" "MS" "52" 2 "NÃO FORMATURA" 4
"11921" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "52" 2 "NÃO FORMATURA" 4
"11922" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA APLICADA" "SS" "52" 4 "NÃO FORMATURA" 4
"11923" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MS" "52" 3 "NÃO FORMATURA" 4
"11924" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "52" 1 "NÃO FORMATURA" 4
"11925" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "CC" "67" -27 "NÃO FORMATURA" 2
"11926" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "CC" "67" -27 "NÃO FORMATURA" 2
"11927" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PROBABILIDADE E ESTATISTICA" "CC" "67" -27 "NÃO FORMATURA" 2
"11928" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "CC" "67" -27 "NÃO FORMATURA" 2
"11929" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "CC" "67" -27 "NÃO FORMATURA" 2
"11930" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "Inconcluído" "67" 1 "NÃO FORMATURA" 2
"11931" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "CC" "67" -27 "NÃO FORMATURA" 2
"11932" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ALGEBRA LINEAR" "SS" "67" -8 "NÃO FORMATURA" 2
"11933" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "CC" "67" -27 "NÃO FORMATURA" 2
"11934" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "CC" "67" -27 "NÃO FORMATURA" 2
"11935" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "470" -1 "FORMATURA" 6
"11936" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "470" 3 "FORMATURA" 6
"11937" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MS" "470" 5 "FORMATURA" 6
"11938" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MS" "470" 4 "FORMATURA" 6
"11939" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA APLICADA" "SS" "470" -2 "FORMATURA" 6
"11940" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "470" -4 "FORMATURA" 6
"11941" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "470" 4 "FORMATURA" 6
"11942" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "SS" "470" 4 "FORMATURA" 6
"11943" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "470" 5 "FORMATURA" 6
"11944" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "SS" "470" 2 "FORMATURA" 6
"11945" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ECONOMIA ESTATISTICA" "MM" "470" -2 "FORMATURA" 6
"11946" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "470" -2 "FORMATURA" 6
"11947" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ESTATISTICA ECONOMICA" "MS" "470" -4 "FORMATURA" 6
"11948" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MS" "470" 1 "FORMATURA" 6
"11949" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "SS" "470" -4 "FORMATURA" 6
"11950" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "SS" "470" 4 "FORMATURA" 6
"11951" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MS" "470" -2 "FORMATURA" 6
"11952" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "SS" "470" 4 "FORMATURA" 6
"11953" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ALGEBRA LINEAR" "MM" "470" -1 "FORMATURA" 6
"11954" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "470" -3 "FORMATURA" 6
"11955" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "470" 6 "FORMATURA" 6
"11956" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "470" -5 "FORMATURA" 6
"11957" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "470" 1 "FORMATURA" 6
"11958" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "470" 1 "FORMATURA" 6
"11959" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "470" 2 "FORMATURA" 6
"11960" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MS" "744" 3 "FORMATURA" 7
"11961" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "SS" "744" 0 "FORMATURA" 7
"11962" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "744" -2 "FORMATURA" 7
"11963" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MM" "744" 6 "FORMATURA" 7
"11964" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "Inconcluído" "744" 4 "FORMATURA" 7
"11965" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "744" 1 "FORMATURA" 7
"11966" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "744" 5 "FORMATURA" 7
"11967" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MS" "744" 6 "FORMATURA" 7
"11968" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "MS" "744" 6 "FORMATURA" 7
"11969" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "SS" "744" -1 "FORMATURA" 7
"11970" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "744" 7 "FORMATURA" 7
"11971" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MM" "744" -5 "FORMATURA" 7
"11972" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "744" -4 "FORMATURA" 7
"11973" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "744" 3 "FORMATURA" 7
"11974" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "744" 1 "FORMATURA" 7
"11975" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "744" 2 "FORMATURA" 7
"11976" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "744" 5 "FORMATURA" 7
"11977" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "744" 5 "FORMATURA" 7
"11978" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "744" -3 "FORMATURA" 7
"11979" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "744" 4 "FORMATURA" 7
"11980" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "SS" "744" 6 "FORMATURA" 7
"11981" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "Inconcluído" "744" 2 "FORMATURA" 7
"11982" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MM" "744" 2 "FORMATURA" 7
"11983" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "645" 1 "NÃO FORMATURA" 3
"11984" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "Inconcluído" "645" 2 "NÃO FORMATURA" 3
"11985" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "645" 2 "NÃO FORMATURA" 3
"11986" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "645" 2 "NÃO FORMATURA" 3
"11987" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "Inconcluído" "645" 1 "NÃO FORMATURA" 3
"11988" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "SS" "182" -7 "NÃO FORMATURA" 4
"11989" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "SS" "182" -7 "NÃO FORMATURA" 4
"11990" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "SS" "182" -8 "NÃO FORMATURA" 4
"11991" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PROBABILIDADE E ESTATISTICA" "SS" "182" -8 "NÃO FORMATURA" 4
"11992" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "182" 1 "NÃO FORMATURA" 4
"11993" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "SS" "182" -8 "NÃO FORMATURA" 4
"11994" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "SS" "182" -9 "NÃO FORMATURA" 4
"11995" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "SS" "182" -7 "NÃO FORMATURA" 4
"11996" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "767" 1 "FORMATURA" 11
"11997" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "767" 5 "FORMATURA" 11
"11998" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MS" "767" 1 "FORMATURA" 11
"11999" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "767" 9 "FORMATURA" 11
"12000" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "767" 11 "FORMATURA" 11
"12001" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "767" 8 "FORMATURA" 11
"12002" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "BIOESTATISTICA" "MS" "767" -15 "FORMATURA" 11
"12003" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "Inconcluído" "767" 6 "FORMATURA" 11
"12004" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "SS" "767" 6 "FORMATURA" 11
"12005" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "767" 9 "FORMATURA" 11
"12006" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "MATEMATICA 1" "MS" "767" -16 "FORMATURA" 11
"12007" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MS" "767" 9 "FORMATURA" 11
"12008" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "767" 7 "FORMATURA" 11
"12009" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "767" 6 "FORMATURA" 11
"12010" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "767" 2 "FORMATURA" 11
"12011" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "767" 10 "FORMATURA" 11
"12012" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MS" "767" 10 "FORMATURA" 11
"12013" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MS" "767" 2 "FORMATURA" 11
"12014" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MS" "767" 7 "FORMATURA" 11
"12015" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "767" 5 "FORMATURA" 11
"12016" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MS" "767" 8 "FORMATURA" 11
"12017" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MS" "767" 10 "FORMATURA" 11
"12018" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "767" 5 "FORMATURA" 11
"12019" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "400" 7 "FORMATURA" 9
"12020" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "400" 3 "FORMATURA" 9
"12021" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "400" 3 "FORMATURA" 9
"12022" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "400" 9 "FORMATURA" 9
"12023" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "400" 1 "FORMATURA" 9
"12024" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MM" "400" 2 "FORMATURA" 9
"12025" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MM" "400" 4 "FORMATURA" 9
"12026" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "Inconcluído" "400" 1 "FORMATURA" 9
"12027" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "400" 5 "FORMATURA" 9
"12028" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "400" 4 "FORMATURA" 9
"12029" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "SS" "400" 8 "FORMATURA" 9
"12030" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "400" 7 "FORMATURA" 9
"12031" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MS" "400" 5 "FORMATURA" 9
"12032" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "Inconcluído" "400" 4 "FORMATURA" 9
"12033" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MS" "400" 8 "FORMATURA" 9
"12034" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "400" 6 "FORMATURA" 9
"12035" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "400" 4 "FORMATURA" 9
"12036" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "400" 2 "FORMATURA" 9
"12037" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MM" "400" 2 "FORMATURA" 9
"12038" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "400" 7 "FORMATURA" 9
"12039" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "400" 8 "FORMATURA" 9
"12040" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MS" "400" 6 "FORMATURA" 9
"12041" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "400" 7 "FORMATURA" 9
"12042" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "MS" "198" 8 "FORMATURA" 10
"12043" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MM" "198" 2 "FORMATURA" 10
"12044" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "198" 3 "FORMATURA" 10
"12045" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MM" "198" 6 "FORMATURA" 10
"12046" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MS" "198" 1 "FORMATURA" 10
"12047" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A PROBABILIDADE" "MM" "198" 2 "FORMATURA" 10
"12048" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "198" 10 "FORMATURA" 10
"12049" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "198" 1 "FORMATURA" 10
"12050" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MS" "198" 9 "FORMATURA" 10
"12051" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MS" "198" 4 "FORMATURA" 10
"12052" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "198" 2 "FORMATURA" 10
"12053" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MM" "198" 6 "FORMATURA" 10
"12054" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "MM" "198" 10 "FORMATURA" 10
"12055" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "Inconcluído" "198" 5 "FORMATURA" 10
"12056" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "198" 4 "FORMATURA" 10
"12057" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MM" "198" 6 "FORMATURA" 10
"12058" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 2" "MM" "198" 2 "FORMATURA" 10
"12059" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 1" "SS" "198" 9 "FORMATURA" 10
"12060" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "MM" "198" 3 "FORMATURA" 10
"12061" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "MM" "198" 6 "FORMATURA" 10
"12062" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MM" "198" 3 "FORMATURA" 10
"12063" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ANALISE MULTIVARIADA 1" "Inconcluído" "198" 6 "FORMATURA" 10
"12064" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INFERENCIA ESTATISTICA" "MM" "198" 5 "FORMATURA" 10
"12065" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "METODOS ESTATISTICOS 1" "SS" "136" 3 "FORMATURA" 9
"12066" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "PLANEJAMENTO E PESQUISA 1" "MS" "136" 7 "FORMATURA" 9
"12067" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO NUMERICO" "MS" "136" 4 "FORMATURA" 9
"12068" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "EQUACOES DIFERENCIAIS 1" "MS" "136" 9 "FORMATURA" 9
"12069" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "MS" "136" 3 "FORMATURA" 9
"12070" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 2" "MS" "136" 6 "FORMATURA" 9
"12071" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTATISTICA EXPLORATORIA 1" "MM" "136" 1 "FORMATURA" 9
"12072" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 1" "MM" "136" 1 "FORMATURA" 9
"12073" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO DE PROBABILIDADE 1" "MM" "136" 5 "FORMATURA" 9
"12074" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "DEMOGRAFIA" "MM" "136" 7 "FORMATURA" 9
"12075" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "TECNICAS DE AMOSTRAGEM" "MS" "136" 7 "FORMATURA" 9
"12076" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "APLICACOES DA ESTATISTICA 1" "SS" "136" 8 "FORMATURA" 9
"12077" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 3" "MM" "136" 4 "FORMATURA" 9
"12078" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "INTRODUCAO A ALGEBRA LINEAR" "MS" "136" 2 "FORMATURA" 9
"12079" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CONTROLE ESTATISTICO DE QUALIDADE" "SS" "136" 8 "FORMATURA" 9
"12080" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "CALCULO 2" "Inconcluído" "136" 2 "FORMATURA" 9
"12081" "ESTATISTICA" "BACHARELADO EM ESTATISTICA" "Diurno" "ESTAGIO SUPERVISIONADO EM ESTATISTICA 2" "SS" "136" 9 "FORMATURA" 9
